tf_knockdown,gene,baseline_log2,true_knockdown_log2,true_fc,ode_pred_log2,scm_pred_log2,ode_fc,scm_fc,ode_abs_error,scm_abs_error,ode_fc_error,scm_fc_error,scm_wins_abs,scm_wins_fc,ode_fold_error,scm_fold_error,baseline_error
fis,zraS,6.476327980705028,6.535912954102822,0.05958497339779445,5.297618694071251,6.3239192913483935,-1.1787092866337767,-0.15240868935663432,1.2382942600315712,0.21199366275442877,1.2382942600315712,0.21199366275442877,True,True,2.359194329729816,1.1582877182379883,0.05958497339779445
araC,aldA,8.392437231025902,8.607775301840624,0.21533807081472212,4.2344640469809285,8.445765779764477,-4.157973184044973,0.053328548738575066,4.373311254859695,0.16200952207614705,4.373311254859695,0.16200952207614705,True,True,20.725158857645024,1.1188444856089776,0.21533807081472212
araC,ampD,7.29944359041762,7.556159197664987,0.25671560724736686,4.5070945090002645,7.288962586942774,-2.7923490814173553,-0.010481003474845707,3.049064688664722,0.26719661072221257,3.049064688664722,0.26719661072221257,True,True,8.276751763163091,1.2034670235123135,0.25671560724736686
araC,ampE,7.29944359041762,7.556159197664987,0.25671560724736686,5.412903195798859,7.289329036449403,-1.8865403946187609,-0.01011455396821681,2.1432560018661277,0.26683016121558367,2.1432560018661277,0.26683016121558367,True,True,4.417579205159691,1.2031613775648067,0.25671560724736686
araC,ansB,6.346369501128347,5.7260843349258135,-0.6202851662025335,6.198630885389721,6.078705725727998,-0.1477386157386258,-0.267663775400349,0.4725465504639077,0.35262139080218446,0.4725465504639077,0.35262139080218446,True,True,1.3875565313688765,1.2768786215417414,0.6202851662025335
araC,araB,6.170243337175733,5.921199190937152,-0.24904414623858084,6.17364540985259,6.045346516502638,0.003402072676856882,-0.12489682067309449,0.2524462189154377,0.12414732556548636,0.2524462189154377,0.12414732556548636,True,True,1.191225232857187,1.0898634015290618,0.24904414623858084
araC,araA,6.170243337175733,5.921199190937152,-0.24904414623858084,6.724160138184239,6.126414793075721,0.5539168010085058,-0.04382854410001169,0.8029609472470867,0.20521560213856915,0.8029609472470867,0.20521560213856915,True,True,1.7446781836754233,1.152858621746366,0.24904414623858084
araC,araD,6.170243337175733,5.921199190937152,-0.24904414623858084,6.1692226712402025,6.044157785303275,-0.001020665935530296,-0.12608555187245774,0.24802348030305055,0.12295859436612311,0.24802348030305055,0.12295859436612311,True,True,1.187578994127485,1.0889657613542298,0.24904414623858084
araC,araE,6.443756993277698,6.553397886441393,0.10964089316369474,5.900816675139734,6.478138208248556,-0.5429403181379637,0.034381214970857776,0.6525812113016585,0.07525967819283697,0.6525812113016585,0.07525967819283697,True,True,1.5719782007447392,1.0535506529573417,0.10964089316369474
araC,araJ,7.310555333262304,7.8398170065658945,0.5292616733035906,5.473381138181423,6.696028136469413,-1.8371741950808813,-0.6145271967928911,2.366435868384472,1.1437888700964818,2.366435868384472,1.1437888700964818,True,True,5.156656220455363,2.2096055832029697,0.5292616733035906
araC,argG,7.769578587911129,7.577481658657737,-0.19209692925339183,5.393044639162874,7.673803219208341,-2.3765339487482544,-0.09577536870278802,2.1844370194948626,0.09632156055060381,2.1844370194948626,0.09632156055060381,True,True,4.545493766277658,1.0690442426348967,0.19209692925339183
araC,cyaA,9.100009046667987,9.25662057847528,0.15661153180729315,4.032380299854484,9.158810967917567,-5.067628746813503,0.0588019212495805,5.224240278620796,0.09780961055771265,5.224240278620796,0.09780961055771265,True,True,37.38118188705011,1.07014746398862,0.15661153180729315
araC,fis,9.042628097836912,8.762331635313878,-0.28029646252303486,6.738132948902529,8.958063351506869,-2.3044951489343832,-0.0845647463300434,2.0241986864113484,0.19573171619299146,2.0241986864113484,0.19573171619299146,True,True,4.06765884820223,1.1453048970885593,0.28029646252303486
araC,Fis,9.042628097836912,8.762331635313878,-0.28029646252303486,6.334539038952992,8.958123636704773,-2.70808905888392,-0.0845044611321395,2.4277925963608853,0.19579200139089536,2.4277925963608853,0.19579200139089536,True,True,5.380695243020851,1.145352756388701,0.28029646252303486
araC,galE,7.716223332083989,8.096740864078013,0.38051753199402416,6.293411014969649,7.756072349861526,-1.4228123171143396,0.03984901777753702,1.8033298491083638,0.34066851421648714,1.8033298491083638,0.34066851421648714,True,True,3.4902487213207385,1.2663432545839435,0.38051753199402416
araC,galT,7.716223332083989,8.096740864078013,0.38051753199402416,6.18086071443976,7.756629486881971,-1.5353626176442292,0.040406154797982374,1.9158801496382534,0.3401113771960418,1.9158801496382534,0.3401113771960418,True,True,3.7734395160710883,1.2658543151505695,0.38051753199402416
araC,galK,7.716223332083989,8.096740864078013,0.38051753199402416,5.452105361119155,7.756667090638524,-2.2641179709648345,0.040443758554535414,2.6446355029588586,0.34007377343948875,2.6446355029588586,0.34007377343948875,True,True,6.2533770291197674,1.265821321166534,0.38051753199402416
araC,galM,7.716223332083989,8.096740864078013,0.38051753199402416,6.176607778777632,7.756620433605406,-1.5396155533063567,0.04039710152141662,1.9201330853003808,0.34012043047260754,1.9201330853003808,0.34012043047260754,True,True,3.7845796895747807,1.265862258731742,0.38051753199402416
araC,lacZ,7.05975178608957,7.092636820523772,0.03288503443420243,6.652258290947204,7.036155516780802,-0.4074934951423659,-0.02359626930876768,0.4403785295765683,0.05648130374297011,0.4403785295765683,0.05648130374297011,True,True,1.356960315525641,1.039926311632817,0.03288503443420243
araC,lacY,7.05975178608957,7.092636820523772,0.03288503443420243,6.0080351011412105,7.036246700102151,-1.0517166849483592,-0.023505085987419072,1.0846017193825617,0.056390120421621504,1.0846017193825617,0.056390120421621504,True,True,2.1207899216171726,1.0398605867666273,0.03288503443420243
araC,lacA,7.05975178608957,7.092636820523772,0.03288503443420243,5.568676491304293,7.036314679744711,-1.4910752947852766,-0.023437106344858627,1.523960329219479,0.05632214077906106,1.523960329219479,0.05632214077906106,True,True,2.875793986916074,1.0398115897966604,0.03288503443420243
araC,malE,6.580310249209935,6.462373711130577,-0.11793653807935822,6.261534212073019,6.511055733955752,-0.3187760371369164,-0.06925451525418325,0.20083949905755816,0.048682022825174975,0.20083949905755816,0.048682022825174975,True,True,1.1493669729543674,1.0343195872040711,0.11793653807935822
araC,malF,6.580310249209935,6.462373711130577,-0.11793653807935822,6.850754713971018,6.512333744358219,0.2704444647610824,-0.0679765048517158,0.38838100284044064,0.04996003322764242,0.38838100284044064,0.04996003322764242,True,True,1.3089237008416936,1.0352362444439622,0.11793653807935822
araC,malG,6.580310249209935,6.462373711130577,-0.11793653807935822,6.080879337236825,6.511158838430297,-0.4994309119731106,-0.06915141077963849,0.3814943738937524,0.04878512729971973,0.3814943738937524,0.04878512729971973,True,True,1.302690511092925,1.0343935091247283,0.11793653807935822
araC,aroA,9.635282181471455,9.784350409921538,0.1490682284500835,5.800889368639573,9.696963315036097,-3.834392812831882,0.06168113356464211,3.9834610412819655,0.08738709488544139,3.9834610412819655,0.08738709488544139,True,True,15.817624446190479,1.0624442166239498,0.1490682284500835
araC,zraS,6.510962573108202,6.4576771727992295,-0.05328540030897244,5.297619084850488,6.3239192913483935,-1.2133434882577143,-0.18704328175980844,1.1600580879487419,0.133757881450836,1.1600580879487419,0.133757881450836,True,True,2.234664249732417,1.0971477946271202,0.05328540030897244
malT,aldA,8.421358007953748,8.542446408908434,0.12108840095468665,4.234464046980933,8.445765779764477,-4.186893960972815,0.024407771810729173,4.307982361927501,0.09668062914395747,4.307982361927501,0.09668062914395747,True,True,19.807602488524036,1.069310347372558,0.12108840095468665
malT,ampD,7.431887602007361,7.256982565092405,-0.1749050369149563,4.50709450900027,7.288962586942774,-2.924793093007091,-0.14292501506458688,2.749888056092135,0.03198002185036941,2.749888056092135,0.03198002185036941,True,True,6.726649356812167,1.0224143723241006,0.1749050369149563
malT,ampE,7.431887602007361,7.256982565092405,-0.1749050369149563,5.412903195798863,7.289329036449403,-2.0189844062084976,-0.14255856555795798,1.8440793692935413,0.03234647135699831,1.8440793692935413,0.03234647135699831,True,True,3.5902377127350267,1.0226741020788956,0.1749050369149563
malT,ansB,6.220003446636392,6.0115315227646535,-0.20847192387173852,6.1986308853897265,6.078705725727998,-0.021372561246665533,-0.1412977209083941,0.18709936262507298,0.06717420296334442,0.18709936262507298,0.06717420296334442,True,True,1.1384724362997032,1.047662622935807,0.20847192387173852
malT,araB,5.970717360912173,6.371906693471848,0.40118933255967537,6.174320407735688,6.003586740865067,0.20360304682351504,0.03286937995289474,0.19758628573616033,0.36831995260678063,0.19758628573616033,0.36831995260678063,False,False,1.1467781213842796,1.2908487357164369,0.40118933255967537
malT,araA,5.970717360912173,6.371906693471848,0.40118933255967537,6.72472131218618,6.002526352256112,0.7540039512740071,0.03180899134393922,0.35281461871433173,0.36938034121573615,0.35281461871433173,0.36938034121573615,False,False,1.2770496522216108,1.2917978652398994,0.40118933255967537
malT,araD,5.970717360912173,6.371906693471848,0.40118933255967537,6.170065875927964,6.003627970829561,0.19934851501579143,0.03291060991738792,0.20184081754388394,0.36827872264228745,0.20184081754388394,0.36827872264228745,False,False,1.1501649807444558,1.2908118458086304,0.40118933255967537
malT,araC,7.685869694905433,7.652668123419835,-0.033201571485598436,5.960040845412768,7.671380660677965,-1.7258288494926655,-0.014489034227468167,1.692627278007067,0.01871253725813027,1.692627278007067,0.01871253725813027,True,True,3.232448260455257,1.0130550247927073,0.033201571485598436
malT,araE,6.5718311659871675,6.264092245130644,-0.3077389208565231,5.901320183615234,6.5264286530643325,-0.6705109823719333,-0.04540251292283504,0.3627720615154102,0.26233640793368806,0.3627720615154102,0.26233640793368806,True,True,1.2858943026154437,1.1994195620918917,0.3077389208565231
malT,araJ,7.459888331889398,7.502489987209133,0.04260165531973481,5.474027633030373,7.428927115276051,-1.9858606988590246,-0.030961216613347275,2.0284623541787594,0.07356287193308209,2.0284623541787594,0.07356287193308209,True,True,4.0796979820589385,1.0523122620073764,0.04260165531973481
malT,argG,7.711894259047025,7.7077842903480995,-0.004109968698925215,5.39304463916288,7.673803219208341,-2.318849619884145,-0.038091039838684004,2.31473965118522,0.03398107113975879,2.31473965118522,0.03398107113975879,True,True,4.9751487166082144,1.0238334671475349,0.004109968698925215
malT,aspA,6.574269831286816,6.603654897224749,0.029385065937932886,5.6587156010548005,6.537548787418371,-0.9155542302320159,-0.03672104386844577,0.9449392961699488,0.06610610980637865,0.9449392961699488,0.06610610980637865,True,True,1.9251078823343464,1.0468872774019684,0.029385065937932886
malT,dcuB,6.574269831286816,6.603654897224749,0.029385065937932886,4.710417519185004,6.537685058053966,-1.8638523121018125,-0.03658477323285059,1.8932373780397453,0.06596983917078347,1.8932373780397453,0.06596983917078347,True,True,3.7146785644270914,1.0467883976988164,0.029385065937932886
malT,crp,9.313214558013554,9.347688854896449,0.034474296882894606,4.729847462492446,9.343328505651737,-4.583367095521108,0.03011394763818309,4.617841392404003,0.004360349244711514,4.617841392404003,0.004360349244711514,True,True,24.553238043726665,1.0030269357315216,0.034474296882894606
malT,cyaA,9.191610255810618,9.049703399193833,-0.14190685661678515,4.032380299854489,9.158810967917567,-5.159229955956129,-0.03279928789305053,5.017323099339344,0.10910756872373462,5.017323099339344,0.10910756872373462,True,True,32.38655476443283,1.078560847226055,0.14190685661678515
malT,fis,8.943658673232473,8.985892812791045,0.04223413955857147,6.738132948902534,8.958063351506869,-2.2055257243299398,0.014404678274395621,2.2477598638885112,0.02782946128417585,2.2477598638885112,0.02782946128417585,True,True,4.74944805444226,1.0194771650800583,0.04223413955857147
malT,Fis,8.943658673232473,8.985892812791045,0.04223413955857147,6.334539038952997,8.958123636704773,-2.6091196342794767,0.01446496347229953,2.651353773838048,0.02776917608627194,2.651353773838048,0.02776917608627194,True,True,6.282565354468384,1.0194345655723003,0.04223413955857147
malT,galE,7.7877199210266355,7.935237837527103,0.1475179165004672,6.293411014969655,7.756072349861526,-1.4943089060569807,-0.03164757116510941,1.641826822557448,0.1791654876655766,1.641826822557448,0.1791654876655766,True,True,3.120607308448902,1.1322287695772753,0.1475179165004672
malT,galT,7.7877199210266355,7.935237837527103,0.1475179165004672,6.180860714439764,7.756629486881971,-1.6068592065868712,-0.03109043414466406,1.7543771230873384,0.17860835064513125,1.7543771230873384,0.17860835064513125,True,True,3.373806244784016,1.131791612202256,0.1475179165004672
malT,galK,7.7877199210266355,7.935237837527103,0.1475179165004672,5.452105361119159,7.756667090638524,-2.3356145599074765,-0.03105283038811102,2.4831324764079437,0.1785707468885782,2.4831324764079437,0.1785707468885782,True,True,5.591101270333898,1.1317621125086994,0.1475179165004672
malT,galM,7.7877199210266355,7.935237837527103,0.1475179165004672,6.176607778777638,7.756620433605406,-1.6111121422489978,-0.03109948742122981,1.758630058749465,0.178617403921697,1.758630058749465,0.178617403921697,True,True,3.383766597076574,1.1317987145033932,0.1475179165004672
malT,galR,7.653873104075066,6.621674074660884,-1.0321990294141816,4.890216462644023,7.37719394926266,-2.7636566414310426,-0.2766791548124061,1.731457612016861,0.7555198746017755,1.731457612016861,0.7555198746017755,True,True,3.3206314546553197,1.6882398392378664,1.0321990294141816
malT,lacZ,7.060808830193328,7.090249072737768,0.029440242544439776,6.652258290947208,7.036155516780802,-0.4085505392461197,-0.024653313412525968,0.4379907817905595,0.054093555956965744,0.4379907817905595,0.054093555956965744,True,True,1.3547163213949773,1.0382065940309664,0.029440242544439776
malT,lacY,7.060808830193328,7.090249072737768,0.029440242544439776,6.008035101141215,7.036246700102151,-1.052773729052113,-0.02456213009117736,1.0822139715965529,0.054002372635617135,1.0822139715965529,0.054002372635617135,True,True,2.117282788739351,1.038140977853448,0.029440242544439776
malT,lacA,7.060808830193328,7.090249072737768,0.029440242544439776,5.5686764913042985,7.036314679744711,-1.4921323388890295,-0.024494150448616914,1.5215725814334693,0.05393439299305669,1.5215725814334693,0.05393439299305669,True,True,2.8710383100154275,1.038092061909368,0.029440242544439776
